,date,number_of_txin,sum_income,industy,btc_addresse,tx_id
1469,2015-11-11,5058,42622.40057256,miner,1CjPR7Z5ZSyWk6WtXvSFgkptmpoi4UM9BC,91967182.0
1470,2015-11-12,4407,127237.04678712,gambling,1LuckyR1fFHEsXYyx5QK4UFzv3PEAepPMK,92126289.0
1471,2015-11-13,4923,132804.49700611,miner,15HCzh8AoKRnTWMtmgAsT9TKUPrQ6oh9HQ,92283958.0
1472,2015-11-14,4612,57083.14108488,miner,1FeDtFhARLxjKUPPkQqEBL78tisenc9znS,92438785.0
1473,2015-11-15,4493,56276.58538867,gambling,1LuckyR1fFHEsXYyx5QK4UFzv3PEAepPMK,92589531.0
1474,2015-11-16,4145,34088.95268984,services,3AX7T8fd6F2LsZyPdk6e6M1ddbzd5ZPbek,92732796.0
1475,2015-11-17,4100,39378.87123464,services,1E4BZfG7uLMivuRLTa1k2CVQDUPmvpxGXJ,92890978.0
1476,2015-11-18,4379,23644.34351122,services,3Pwp5u7PwgrMw3gAAyLAkDKYKRrFuFkneG,93047701.0
1477,2015-11-19,3551,24779.78273944,gambling,1LuckyB5VGzdZLZSBZvw8DR17iiFCpST7L,93213015.0
1478,2015-11-20,5002,25629.20156155,miner,1KFHE7w8BhaENAswwryaoccDb6qcT6DbYY,93367384.0
1479,2015-11-21,5768,23441.04874742,miner,1KFHE7w8BhaENAswwryaoccDb6qcT6DbYY,93523158.0
1480,2015-11-22,4805,23528.48056904,miner,1KFHE7w8BhaENAswwryaoccDb6qcT6DbYY,93674193.0
1481,2015-11-23,4921,26484.49060243,miner,15urYnyeJe3gwbGJ74wcX89Tz7ZtsFDVew,93803852.0
1482,2015-11-24,4408,26831.75978187,miner,152f1muMCNa7goXYhYAQC61hxEgGacmncB,93949124.0
1483,2015-11-25,4954,27549.36145748,miner,152f1muMCNa7goXYhYAQC61hxEgGacmncB,94101448.0
1484,2015-11-26,4670,36704.33838803,miner,1KFHE7w8BhaENAswwryaoccDb6qcT6DbYY,94253309.0
1485,2015-11-27,4311,225353.50149428,miner,15urYnyeJe3gwbGJ74wcX89Tz7ZtsFDVew,94417980.0
1486,2015-11-28,5282,33210.48302986,miner,15urYnyeJe3gwbGJ74wcX89Tz7ZtsFDVew,94578215.0
1487,2015-11-29,3761,145965.18018639,miner,15urYnyeJe3gwbGJ74wcX89Tz7ZtsFDVew,94743891.0
1488,2015-11-30,4857,413983.24761448,gambling,1LuckyR1fFHEsXYyx5QK4UFzv3PEAepPMK,94873794.0
1489,2015-12-01,4400,73908.17696617,miner,1KFHE7w8BhaENAswwryaoccDb6qcT6DbYY,95056389.0
1490,2015-12-02,4600,42723.06303638,miner,1F1MAvhTKg2VG29w8cXsiSN2PJ8gSsrJw,95234501.0
1491,2015-12-03,3809,40844.13474186,miner,1KFHE7w8BhaENAswwryaoccDb6qcT6DbYY,95418024.0
1492,2015-12-04,4109,28498.52429538,miner,1FeDtFhARLxjKUPPkQqEBL78tisenc9znS,95582798.0
1493,2015-12-05,5350,28424.89884024,miner,1JLRXD8rjRgQtTS9MvfQALfHgGWau9L9ky,95756384.0
1494,2015-12-06,6326,29678.95857859,miner,1F1MAvhTKg2VG29w8cXsiSN2PJ8gSsrJw,95942578.0
1495,2015-12-07,4022,27051.9215262,miner,1KFHE7w8BhaENAswwryaoccDb6qcT6DbYY,96122290.0
1496,2015-12-08,5663,29395.84594942,miner,1JLRXD8rjRgQtTS9MvfQALfHgGWau9L9ky,96315120.0
1497,2015-12-09,5595,29903.05036203,miner,1KFHE7w8BhaENAswwryaoccDb6qcT6DbYY,96510341.0
1498,2015-12-10,5141,36051.33826437,miner,1FeDtFhARLxjKUPPkQqEBL78tisenc9znS,96730664.0
1499,2015-12-11,6116,31504.0579259,miner,1Ebb8NfVmKMoGuMJCAEbVMv2dX8GnzgxSa,96942700.0
1500,2015-12-12,4162,29805.2070746,miner,1Ebb8NfVmKMoGuMJCAEbVMv2dX8GnzgxSa,97152959.0
1501,2015-12-13,4965,25824.83655303,miner,1FeDtFhARLxjKUPPkQqEBL78tisenc9znS,97357100.0
1502,2015-12-14,5585,31835.7438622,miner,15urYnyeJe3gwbGJ74wcX89Tz7ZtsFDVew,97547014.0
1503,2015-12-15,11568,36370.78473362,services,39Dp7MnmMn4Au7emMPm6z6TJvVzJWeAinu,97778529.0
1504,2015-12-16,7467,37561.67710899,miner,1KFHE7w8BhaENAswwryaoccDb6qcT6DbYY,98002489.0
1505,2015-12-17,6911,34635.01779636,gambling,1CrtAVPtqLSt6HCk1tUdLPPkos17GXEaLK,98222945.0
1506,2015-12-18,6304,27854.95257408,miner,1CjPR7Z5ZSyWk6WtXvSFgkptmpoi4UM9BC,98439206.0
1507,2015-12-19,5955,92403.69430779,miner,152f1muMCNa7goXYhYAQC61hxEgGacmncB,98653053.0
1508,2015-12-20,5887,55890.67169144,miner,15HCzh8AoKRnTWMtmgAsT9TKUPrQ6oh9HQ,98866929.0
1509,2015-12-21,6481,37604.56088338,miner,152f1muMCNa7goXYhYAQC61hxEgGacmncB,99060776.0
1510,2015-12-22,6044,26720.69993875,miner,152f1muMCNa7goXYhYAQC61hxEgGacmncB,99290220.0
1511,2015-12-23,7842,29572.10630264,miner,152f1muMCNa7goXYhYAQC61hxEgGacmncB,99512937.0
1512,2015-12-24,6859,30312.16438512,services,1JuHMjQrtfWVHWJyGKwh2szuXnvEYdrYxk,99734060.0
1513,2015-12-25,5914,29334.13324086,miner,1FeDtFhARLxjKUPPkQqEBL78tisenc9znS,99944240.0
1514,2015-12-26,12376,34220.39825852,services,1BeMxB9sS5gAnKYUJuSTms39PQBEipDEYS,100124709.0
1515,2015-12-27,11041,30300.63524615,miner,1KFHE7w8BhaENAswwryaoccDb6qcT6DbYY,100303986.0
1516,2015-12-28,5208,32902.93626578,miner,1M5hoG1pCTDsPqZwG6WH25ziwYYaXNMLrU,100464257.0
1517,2015-12-29,5245,31546.73748916,gambling,1LuckyY9fRzcJre7aou7ZhWVXktxjjBb9S,100637523.0
1518,2015-12-30,5332,30565.66503858,miner,15urYnyeJe3gwbGJ74wcX89Tz7ZtsFDVew,100822004.0
1519,2015-12-31,6283,59653.55977752,miner,1FeDtFhARLxjKUPPkQqEBL78tisenc9znS,100998451.0
1520,2016-01-01,5348,23931.7899021,miner,1KM7w12SkjzJ1FYV2g1UCMzHjv3pkMgkEb,101153813.0
1521,2016-01-02,5897,25842.44384796,miner,15HCzh8AoKRnTWMtmgAsT9TKUPrQ6oh9HQ,101277905.0
1522,2016-01-03,5058,22635.88671366,miner,1KM7w12SkjzJ1FYV2g1UCMzHjv3pkMgkEb,101426943.0
1523,2016-01-04,5196,23483.76793572,miner,1FeDtFhARLxjKUPPkQqEBL78tisenc9znS,101569551.0
1524,2016-01-05,5466,44899.7984408,services,1E4BZfG7uLMivuRLTa1k2CVQDUPmvpxGXJ,101751175.0
1525,2016-01-06,4407,30377.29207848,miner,15urYnyeJe3gwbGJ74wcX89Tz7ZtsFDVew,101933276.0
1526,2016-01-07,5892,57573.96816832,exchange,1NNTsLjgRsH3LXVcJbd1V6ikXvySKUcU6k,102105440.0
1527,2016-01-08,4657,32369.34818189,miner,1KFHE7w8BhaENAswwryaoccDb6qcT6DbYY,102295600.0
1528,2016-01-09,4351,24055.33578818,gambling,1LuckyR1fFHEsXYyx5QK4UFzv3PEAepPMK,102477293.0
1529,2016-01-10,4975,26795.92606585,miner,1KFHE7w8BhaENAswwryaoccDb6qcT6DbYY,102656975.0
1530,2016-01-11,12076,62853.23823926,services,1E4BZfG7uLMivuRLTa1k2CVQDUPmvpxGXJ,102818331.0
1531,2016-01-12,5304,36964.71511123,miner,152f1muMCNa7goXYhYAQC61hxEgGacmncB,103009488.0
1532,2016-01-13,6332,37088.33722331,miner,1FeDtFhARLxjKUPPkQqEBL78tisenc9znS,103204362.0
1533,2016-01-14,4773,28844.96210705,miner,1PE7LXcntsLvavM2KXpJGNu51UbDhC3u63,103392493.0
1534,2016-01-15,4786,24581.04752683,miner,15HCzh8AoKRnTWMtmgAsT9TKUPrQ6oh9HQ,103575675.0
1535,2016-01-16,4923,24116.82148573,miner,1M5hoG1pCTDsPqZwG6WH25ziwYYaXNMLrU,103759317.0
1536,2016-01-17,4764,21771.46176557,miner,1F1MAvhTKg2VG29w8cXsiSN2PJ8gSsrJw,103950617.0
1537,2016-01-18,6463,27474.83854057,miner,1JLRXD8rjRgQtTS9MvfQALfHgGWau9L9ky,104154745.0
1538,2016-01-19,7323,30698.97061026,miner,1Ebb8NfVmKMoGuMJCAEbVMv2dX8GnzgxSa,104368650.0
1539,2016-01-20,5565,26863.9874086,miner,1Ebb8NfVmKMoGuMJCAEbVMv2dX8GnzgxSa,104555508.0
1540,2016-01-21,6926,32828.75648056,miner,155fzsEBHy9Ri2bMQ8uuuR3tv1YzcDywd4,104764579.0
1541,2016-01-22,5977,48805.24326224,services,3MmajzyU2LFun5Xc4N6rmVYH7tnGxc8bqM,104987323.0
1542,2016-01-23,4547,25580.52958113,services,3BHfzRJtPJ9T8VwfQt3cEchSrKDgaDKSrN,105201536.0
1543,2016-01-24,4324,28880.3666017,gambling,17vkdaJQwZYtZLifmfSRQ6Zz3MfHmSeSYP,105392221.0
1544,2016-01-25,6543,47999.39082892,miner,15HCzh8AoKRnTWMtmgAsT9TKUPrQ6oh9HQ,105592830.0
1545,2016-01-26,6567,50905.40003473,miner,152f1muMCNa7goXYhYAQC61hxEgGacmncB,105814980.0
1546,2016-01-27,3980,26936.15382557,services,3LrLWTSdd69oZVVQ6dtWaAAaBLn7N3rRjz,106045504.0
1547,2016-01-28,3446,45238.81513084,miner,1KFHE7w8BhaENAswwryaoccDb6qcT6DbYY,106275180.0
1548,2016-01-29,3996,27749.54690384,miner,15urYnyeJe3gwbGJ74wcX89Tz7ZtsFDVew,106500205.0
1549,2016-01-30,5437,42372.14744177,miner,15urYnyeJe3gwbGJ74wcX89Tz7ZtsFDVew,106724599.0
1550,2016-01-31,5880,133213.83157746,services,3P2eoKr3vAeZhJcTzon3VFkv5r7DqSXW9G,106919946.0
1551,2016-02-01,4661,103323.58171786,gambling,1LuckyG4tMMZf64j6ea7JhCz7sDpk6vdcS,107095544.0
1552,2016-02-02,6534,111426.99354798,services,1AhJ3iTKzzc8nkRqYEvANydBGdW7s3k7su,107320042.0
1553,2016-02-03,4920,106041.17540993,miner,1KFHE7w8BhaENAswwryaoccDb6qcT6DbYY,107559558.0
1554,2016-02-04,6029,111084.37760194,miner,1JLRXD8rjRgQtTS9MvfQALfHgGWau9L9ky,107750782.0
1555,2016-02-05,12969,111698.93395788,miner,15HCzh8AoKRnTWMtmgAsT9TKUPrQ6oh9HQ,107951443.0
1556,2016-02-06,13746,104557.78463689,services,3GEaT8ZRXELcjMSFvGro6eZcC5S1LSLZuN,108176932.0
1557,2016-02-07,6347,95480.54164474,services,1JuHMjQrtfWVHWJyGKwh2szuXnvEYdrYxk,108401115.0
1558,2016-02-08,9725,90268.62998017,miner,1FeDtFhARLxjKUPPkQqEBL78tisenc9znS,108613277.0
1559,2016-02-09,6381,93134.26446315,miner,1JLRXD8rjRgQtTS9MvfQALfHgGWau9L9ky,108838032.0
1560,2016-02-10,7161,99188.60922519,miner,152f1muMCNa7goXYhYAQC61hxEgGacmncB,109069272.0
1561,2016-02-11,7022,132856.36512767,miner,1KFHE7w8BhaENAswwryaoccDb6qcT6DbYY,109304799.0
1562,2016-02-12,6534,124227.94343139,miner,1Ebb8NfVmKMoGuMJCAEbVMv2dX8GnzgxSa,109525733.0
1563,2016-02-13,5558,129366.3999666,miner,1FeDtFhARLxjKUPPkQqEBL78tisenc9znS,109728260.0
1564,2016-02-14,5623,133478.42431886,exchange,12cgpFdJViXbwHbhrA3TuW1EGnL25Zqc3P,109912942.0
1565,2016-02-15,6182,147218.04162126,miner,1PE7LXcntsLvavM2KXpJGNu51UbDhC3u63,110099023.0
1566,2016-02-16,4647,131783.95573137,miner,1KFHE7w8BhaENAswwryaoccDb6qcT6DbYY,110319372.0
1567,2016-02-17,6536,123505.23398451,miner,1KFHE7w8BhaENAswwryaoccDb6qcT6DbYY,110535312.0
1568,2016-02-18,6843,110363.84840452,miner,152f1muMCNa7goXYhYAQC61hxEgGacmncB,110762547.0
1569,2016-02-19,5325,135685.87994575,services,12AE3fQj1CsSGL9c3aZpkSDz991KUxntvB,110975632.0
1570,2016-02-20,5244,111454.85872274,miner,15urYnyeJe3gwbGJ74wcX89Tz7ZtsFDVew,111192962.0
1571,2016-02-21,5213,116930.61411446,miner,1KFHE7w8BhaENAswwryaoccDb6qcT6DbYY,111408690.0
1572,2016-02-22,5165,112545.8483721,miner,1KFHE7w8BhaENAswwryaoccDb6qcT6DbYY,111615307.0
1573,2016-02-23,5852,116500.15803682,miner,1KFHE7w8BhaENAswwryaoccDb6qcT6DbYY,111853003.0
1574,2016-02-24,4515,108294.48741338,miner,1FeDtFhARLxjKUPPkQqEBL78tisenc9znS,112097751.0
1575,2016-02-25,5821,102893.0811031,miner,1FeDtFhARLxjKUPPkQqEBL78tisenc9znS,112322678.0
1576,2016-02-26,5972,106649.02093104,services,131pig1fU9dAG8npG2vMoJJPraLsqcwU49,112539011.0
1577,2016-02-27,4891,122547.13478579,miner,1M5hoG1pCTDsPqZwG6WH25ziwYYaXNMLrU,112742603.0
1578,2016-02-28,5275,91412.30248036,miner,1KFHE7w8BhaENAswwryaoccDb6qcT6DbYY,112924780.0
1579,2016-02-29,5917,44988.06749351,miner,152f1muMCNa7goXYhYAQC61hxEgGacmncB,113158216.0
1580,2016-03-01,5073,167315.14242719,services,1JuHMjQrtfWVHWJyGKwh2szuXnvEYdrYxk,113423622.0
1581,2016-03-02,7963,33812.89662542,miner,1KFHE7w8BhaENAswwryaoccDb6qcT6DbYY,113700630.0
1582,2016-03-03,5785,87837.6860841,miner,1KM7w12SkjzJ1FYV2g1UCMzHjv3pkMgkEb,113970836.0
1583,2016-03-04,4796,75237.18769077,miner,152f1muMCNa7goXYhYAQC61hxEgGacmncB,114192488.0
1584,2016-03-05,4841,62353.51877774,miner,1KFHE7w8BhaENAswwryaoccDb6qcT6DbYY,114399973.0
1585,2016-03-06,4294,50743.16182943,miner,152f1muMCNa7goXYhYAQC61hxEgGacmncB,114634965.0
1586,2016-03-07,7631,77155.43646322,gambling,1LuckyR1fFHEsXYyx5QK4UFzv3PEAepPMK,114796797.0
1587,2016-03-08,5465,81964.73030062,gambling,1LuckyY9fRzcJre7aou7ZhWVXktxjjBb9S,114979975.0
1588,2016-03-09,5680,75156.90798429,services,16qCPeR7GCXntamDPap76vjhMNm8rjBFB8,115180301.0
1589,2016-03-10,6114,85005.1177579,miner,1Ebb8NfVmKMoGuMJCAEbVMv2dX8GnzgxSa,115370645.0
1590,2016-03-11,4657,81139.88435379,services,37vQmmLfThGCumry9nAapvtdbYc9gVmaa5,115560118.0
1591,2016-03-12,4931,70429.27710371,miner,15urYnyeJe3gwbGJ74wcX89Tz7ZtsFDVew,115749187.0
1592,2016-03-13,4856,63938.71203895,services,1BeMxB9sS5gAnKYUJuSTms39PQBEipDEYS,115932648.0
1593,2016-03-14,5970,78575.28180862,services,3NuGTcQVx9m2D6Wcd3gDSw81cXsojXFF52,116067190.0
1594,2016-03-15,5460,103820.50626407,services,16qCPeR7GCXntamDPap76vjhMNm8rjBFB8,116258441.0
1595,2016-03-16,5159,87183.25118086,exchange,1Q6xqHsXkWgH35VW7JvKQs9mqEr4YqjwrY,116462191.0
1596,2016-03-17,5309,113026.22782908,miner,152f1muMCNa7goXYhYAQC61hxEgGacmncB,116672762.0
1597,2016-03-18,5176,78945.20115664,miner,1Ebb8NfVmKMoGuMJCAEbVMv2dX8GnzgxSa,116881081.0
1598,2016-03-19,4566,68204.75670241,miner,1Ebb8NfVmKMoGuMJCAEbVMv2dX8GnzgxSa,117087103.0
1599,2016-03-20,4474,60610.47355816,miner,152f1muMCNa7goXYhYAQC61hxEgGacmncB,117264581.0
1600,2016-03-21,5824,82017.83407631,miner,1KFHE7w8BhaENAswwryaoccDb6qcT6DbYY,117442724.0
1601,2016-03-22,7288,88965.36525578,miner,1Ebb8NfVmKMoGuMJCAEbVMv2dX8GnzgxSa,117641730.0
1602,2016-03-23,6098,81400.46320568,services,3Mek9CUGo99byMrLKCfMSakCUF6hqR3vTU,117847004.0
1603,2016-03-24,5710,99871.65611248,miner,1Ebb8NfVmKMoGuMJCAEbVMv2dX8GnzgxSa,118033746.0
1604,2016-03-25,4570,74776.39243494,miner,1KFHE7w8BhaENAswwryaoccDb6qcT6DbYY,118223840.0
1605,2016-03-26,5168,76203.35312279,services,12AE3fQj1CsSGL9c3aZpkSDz991KUxntvB,118396222.0
1606,2016-03-27,5051,77485.18395178,miner,1KFHE7w8BhaENAswwryaoccDb6qcT6DbYY,118555198.0
1607,2016-03-28,6494,85430.69664249,gambling,1LuckyG4tMMZf64j6ea7JhCz7sDpk6vdcS,118715652.0
1608,2016-03-29,4993,86980.08248679,miner,1KFHE7w8BhaENAswwryaoccDb6qcT6DbYY,118911544.0
1609,2016-03-30,6498,102908.92985219,miner,1JVMpaWzLB1pnkwoQNqK4Z4EimQj5bCKj7,119108953.0
1610,2016-03-31,5797,102887.71274141,services,3LrLWTSdd69oZVVQ6dtWaAAaBLn7N3rRjz,119311035.0
1611,2016-04-01,6015,97314.44136629,services,32rtYF8jL4RAfm1sCW8LDj2TcfKGvdVQW6,119516883.0
1612,2016-04-02,5882,97055.40527102,miner,1Ebb8NfVmKMoGuMJCAEbVMv2dX8GnzgxSa,119728379.0
1613,2016-04-03,5487,108394.83465505,miner,1KFHE7w8BhaENAswwryaoccDb6qcT6DbYY,119911882.0
1614,2016-04-04,5923,119398.67224575,miner,19PkHafEN18mquJ9ChwZt5YEFoCdPP5vYB,120090311.0
1615,2016-04-05,6859,115853.62449803,miner,1KFHE7w8BhaENAswwryaoccDb6qcT6DbYY,120299240.0
1616,2016-04-06,6150,92933.1028746,miner,15HCzh8AoKRnTWMtmgAsT9TKUPrQ6oh9HQ,120515416.0
1617,2016-04-07,6724,100316.60963103,miner,15urYnyeJe3gwbGJ74wcX89Tz7ZtsFDVew,120734706.0
1618,2016-04-08,6372,83668.57425905,miner,1KFHE7w8BhaENAswwryaoccDb6qcT6DbYY,120953169.0
1619,2016-04-09,6226,66499.24668597,gambling,1LuckyR1fFHEsXYyx5QK4UFzv3PEAepPMK,121167489.0
1620,2016-04-10,5596,71068.58946556,miner,1KFHE7w8BhaENAswwryaoccDb6qcT6DbYY,121363801.0
1621,2016-04-11,6318,90346.53395772,miner,152f1muMCNa7goXYhYAQC61hxEgGacmncB,121550755.0
1622,2016-04-12,6881,101356.4506497,miner,1PE7LXcntsLvavM2KXpJGNu51UbDhC3u63,121780795.0
1623,2016-04-13,6274,91943.11787891,miner,15urYnyeJe3gwbGJ74wcX89Tz7ZtsFDVew,122021001.0
1624,2016-04-14,7206,98059.7836864,services,336Ka4riKSN4ZaNGNW7hBZ6Cu2NHxUEKoj,122244606.0
1625,2016-04-15,6029,91732.00799281,miner,15HCzh8AoKRnTWMtmgAsT9TKUPrQ6oh9HQ,122472435.0
1626,2016-04-16,5054,71422.10185639,miner,152f1muMCNa7goXYhYAQC61hxEgGacmncB,122684613.0
1627,2016-04-17,5764,85446.96462026,miner,152f1muMCNa7goXYhYAQC61hxEgGacmncB,122866617.0
1628,2016-04-18,6265,99467.87141398,miner,1CjPR7Z5ZSyWk6WtXvSFgkptmpoi4UM9BC,123059045.0
1629,2016-04-19,6195,96674.26998156,miner,152f1muMCNa7goXYhYAQC61hxEgGacmncB,123279440.0
1630,2016-04-20,6847,102032.96281793,miner,15urYnyeJe3gwbGJ74wcX89Tz7ZtsFDVew,123505951.0
1631,2016-04-21,5930,103025.11210301,miner,152f1muMCNa7goXYhYAQC61hxEgGacmncB,123722731.0
1632,2016-04-22,6231,91780.86673659,services,3LrLWTSdd69oZVVQ6dtWaAAaBLn7N3rRjz,123936399.0
1633,2016-04-23,5428,73596.82406959,miner,152f1muMCNa7goXYhYAQC61hxEgGacmncB,124146502.0
1634,2016-04-24,5504,99947.40602848,miner,1KFHE7w8BhaENAswwryaoccDb6qcT6DbYY,124331718.0
1635,2016-04-25,6649,101877.33020159,services,16qCPeR7GCXntamDPap76vjhMNm8rjBFB8,124514989.0
1636,2016-04-26,7000,110142.93001196,gambling,1LuckyY9fRzcJre7aou7ZhWVXktxjjBb9S,124732441.0
1637,2016-04-27,6307,109636.15421588,miner,15HCzh8AoKRnTWMtmgAsT9TKUPrQ6oh9HQ,124983181.0
1638,2016-04-28,6948,99524.6245043,miner,1FeDtFhARLxjKUPPkQqEBL78tisenc9znS,125222616.0
1639,2016-04-29,7353,108903.56656219,miner,1FeDtFhARLxjKUPPkQqEBL78tisenc9znS,125470573.0
1640,2016-04-30,5947,83640.79435309,gambling,1LuckyR1fFHEsXYyx5QK4UFzv3PEAepPMK,125732513.0
1641,2016-05-01,7630,82730.71393879,miner,1KFHE7w8BhaENAswwryaoccDb6qcT6DbYY,125948169.0
1642,2016-05-02,7543,115427.28111181,miner,1KFHE7w8BhaENAswwryaoccDb6qcT6DbYY,126139599.0
1643,2016-05-03,7174,104120.6010706,miner,1KFHE7w8BhaENAswwryaoccDb6qcT6DbYY,126363384.0
1644,2016-05-04,7019,105912.03086366,miner,15HCzh8AoKRnTWMtmgAsT9TKUPrQ6oh9HQ,126598993.0
1645,2016-05-05,7043,109384.9424129,gambling,1LuckyY9fRzcJre7aou7ZhWVXktxjjBb9S,126833034.0
1646,2016-05-06,7436,125939.60571815,gambling,1LuckyY9fRzcJre7aou7ZhWVXktxjjBb9S,127062733.0
1647,2016-05-07,5668,88217.80918246,services,3EYyfuqH7zMPUJYymbNsLjYBG2pxGjgjDe,127295618.0
1648,2016-05-08,5860,103603.30214261,miner,15urYnyeJe3gwbGJ74wcX89Tz7ZtsFDVew,127497551.0
1649,2016-05-09,7245,123057.79706793,miner,15urYnyeJe3gwbGJ74wcX89Tz7ZtsFDVew,127686576.0
1650,2016-05-10,7515,114658.3587742,services,1JuHMjQrtfWVHWJyGKwh2szuXnvEYdrYxk,127913052.0
1651,2016-05-11,6692,101905.7118796,miner,1KFHE7w8BhaENAswwryaoccDb6qcT6DbYY,128158746.0
1652,2016-05-12,7017,112352.37162152,miner,15urYnyeJe3gwbGJ74wcX89Tz7ZtsFDVew,128393158.0
1653,2016-05-13,7177,110400.57888956,miner,1KFHE7w8BhaENAswwryaoccDb6qcT6DbYY,128621567.0
1654,2016-05-14,7682,85621.168986,services,1JX8Z99TPP1rXQgJNsrbbug1WAmmAaRWbE,128853714.0
1655,2016-05-15,8168,80176.09607139,gambling,1LuckyR1fFHEsXYyx5QK4UFzv3PEAepPMK,129065044.0
1656,2016-05-16,9679,128351.79961692,services,3Nc4cS58WAbY9W4eTq5Y5rxwHaSC8CTCfL,129265623.0
1657,2016-05-17,10156,191472.28396917,miner,1FeDtFhARLxjKUPPkQqEBL78tisenc9znS,129504973.0
1658,2016-05-18,10932,123426.1243523,miner,152f1muMCNa7goXYhYAQC61hxEgGacmncB,129743599.0
1659,2016-05-19,7796,125921.54515343,services,3Mek9CUGo99byMrLKCfMSakCUF6hqR3vTU,129979271.0
1660,2016-05-20,7820,78280.56598083,miner,1FeDtFhARLxjKUPPkQqEBL78tisenc9znS,130197827.0
1661,2016-05-21,8324,82974.53894554,miner,1PE7LXcntsLvavM2KXpJGNu51UbDhC3u63,130407223.0
1662,2016-05-22,7293,64295.65362088,services,3NwKLjJjzXSnBFQWokXRgBG3JeuF3bsnfE,130598778.0
1663,2016-05-23,12793,63437.00902366,miner,1PE7LXcntsLvavM2KXpJGNu51UbDhC3u63,130783032.0
1664,2016-05-24,9687,10362.39385408,gambling,1LuckyR1fFHEsXYyx5QK4UFzv3PEAepPMK,131005792.0
1665,2016-05-25,8921,9834.91589472,miner,152f1muMCNa7goXYhYAQC61hxEgGacmncB,131252303.0
1666,2016-05-26,8161,12510.63121752,miner,1KFHE7w8BhaENAswwryaoccDb6qcT6DbYY,131500144.0
1667,2016-05-27,8228,19530.63688523,miner,152f1muMCNa7goXYhYAQC61hxEgGacmncB,131720235.0
1668,2016-05-28,7109,25373.68205526,miner,1KM7w12SkjzJ1FYV2g1UCMzHjv3pkMgkEb,131935531.0
1669,2016-05-29,6761,26183.68715182,exchange,1GEMZsZZQ32YqX3nzBptQLJBAtn1XByRCZ,132128746.0
1670,2016-05-30,8874,32641.16093581,miner,15urYnyeJe3gwbGJ74wcX89Tz7ZtsFDVew,132307327.0
1671,2016-05-31,8088,32057.10006755,miner,1KFHE7w8BhaENAswwryaoccDb6qcT6DbYY,132518695.0
1672,2016-06-01,9366,42036.69934066,gambling,1LuckyB5VGzdZLZSBZvw8DR17iiFCpST7L,132733950.0
1673,2016-06-02,8731,25159.5146746,exchange,1PCkE2NaHQdkBBGqn4xsCVnT8vDew9HYjQ,132968356.0
1674,2016-06-03,9104,18993.25147607,miner,1KFHE7w8BhaENAswwryaoccDb6qcT6DbYY,133199427.0
1675,2016-06-04,7798,11706.20969602,miner,1KFHE7w8BhaENAswwryaoccDb6qcT6DbYY,133434096.0
1676,2016-06-05,7638,9766.20490264,miner,152f1muMCNa7goXYhYAQC61hxEgGacmncB,133630761.0
1677,2016-06-06,8794,10801.19475404,miner,15urYnyeJe3gwbGJ74wcX89Tz7ZtsFDVew,133820563.0
1678,2016-06-07,8897,19673.76917269,miner,15urYnyeJe3gwbGJ74wcX89Tz7ZtsFDVew,134041734.0
1679,2016-06-08,8238,10262.1681574,miner,152f1muMCNa7goXYhYAQC61hxEgGacmncB,134272750.0
1680,2016-06-09,9123,11170.35165874,gambling,1bonesTY2VZPSGEYZEmQjAy8Sgx6RUoVs,134503517.0
1681,2016-06-10,9389,11482.1447906,miner,152f1muMCNa7goXYhYAQC61hxEgGacmncB,134739036.0
1682,2016-06-11,7761,10126.33117249,miner,155fzsEBHy9Ri2bMQ8uuuR3tv1YzcDywd4,134967403.0
1683,2016-06-12,11974,29717.25333687,exchange,1Me9RfN53o5Lr7TJZ2NFSyxJ2rVLHCqJAd,135180590.0
1684,2016-06-13,12785,29850.0296827,services,192vPQiYRR2gMScZ6TrH6vgyncDxk2y3JJ,135391520.0
1685,2016-06-14,12027,15131.19105574,miner,152f1muMCNa7goXYhYAQC61hxEgGacmncB,135642627.0
1686,2016-06-15,11336,17489.42073885,miner,1KFHE7w8BhaENAswwryaoccDb6qcT6DbYY,135889456.0
1687,2016-06-16,11101,35124.9425166,services,1JX8Z99TPP1rXQgJNsrbbug1WAmmAaRWbE,136148659.0
1688,2016-06-17,10456,33795.50068433,services,1JX8Z99TPP1rXQgJNsrbbug1WAmmAaRWbE,136416529.0
1689,2016-06-18,8408,8900.13596212,gambling,1bonesSZLdEAVELfbDNweZST4YQ5ffbgJ,136670483.0
1690,2016-06-19,7827,9694.20727063,miner,1KFHE7w8BhaENAswwryaoccDb6qcT6DbYY,136905597.0
1691,2016-06-20,9239,25696.13828841,miner,1KFHE7w8BhaENAswwryaoccDb6qcT6DbYY,137123895.0
1692,2016-06-21,9465,46248.24543343,gambling,193kE9N2WuAEKe3TCTSbiXb9QJCMzALozf,137373348.0
1693,2016-06-22,8381,26504.15276746,services,1BeMxB9sS5gAnKYUJuSTms39PQBEipDEYS,137621510.0
1694,2016-06-23,10340,27644.69172023,miner,1KFHE7w8BhaENAswwryaoccDb6qcT6DbYY,137857034.0
1695,2016-06-24,9728,21232.69510282,exchange,158Ai26wD7nzLTMsVJoP15dyB7wpryCU8G,138098344.0
1696,2016-06-25,8597,35986.85301904,miner,1KFHE7w8BhaENAswwryaoccDb6qcT6DbYY,138335959.0
